{'symbol': 'BANK.JK', 'price_stats': {'eod_records': 0, 'intraday_records': 0, 'total_records': 0}, 'action_stats': {'symbol': 'BANK.JK', 'dividends': 0, 'splits': 0, 'total': 0, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'DATA.JK', 'price_stats': {'eod_records': 544, 'intraday_records': 0, 'total_records': 544}, 'action_stats': {'symbol': 'DATA.JK', 'dividends': 0, 'splits': 0, 'total': 0, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'DCII.JK', 'price_stats': {'eod_records': 1563, 'intraday_records': 0, 'total_records': 1563}, 'action_stats': {'symbol': 'DCII.JK', 'dividends': 0, 'splits': 0, 'total': 0, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'DIVA.JK', 'price_stats': {'eod_records': 2226, 'intraday_records': 0, 'total_records': 2226}, 'action_stats': {'symbol': 'DIVA.JK', 'dividends': 0, 'splits': 1, 'total': 1, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'DMMX.JK', 'price_stats': {'eod_records': 1934, 'intraday_records': 0, 'total_records': 1934}, 'action_stats': {'symbol': 'DMMX.JK', 'dividends': 0, 'splits': 0, 'total': 0, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'EDGE.JK', 'price_stats': {'eod_records': 1533, 'intraday_records': 0, 'total_records': 1533}, 'action_stats': {'symbol': 'EDGE.JK', 'dividends': 0, 'splits': 1, 'total': 1, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'ELIT.JK', 'price_stats': {'eod_records': 941, 'intraday_records': 0, 'total_records': 941}, 'action_stats': {'symbol': 'ELIT.JK', 'dividends': 3, 'splits': 0, 'total': 3, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'EMTK.JK', 'price_stats': {'eod_records': 4992, 'intraday_records': 0, 'total_records': 4992}, 'action_stats': {'symbol': 'EMTK.JK', 'dividends': 20, 'splits': 1, 'total': 21, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'GLVA.JK', 'price_stats': {'eod_records': 1878, 'intraday_records': 0, 'total_records': 1878}, 'action_stats': {'symbol': 'GLVA.JK', 'dividends': 5, 'splits': 0, 'total': 5, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'HDIT.JK', 'price_stats': {'eod_records': 2023, 'intraday_records': 0, 'total_records': 2023}, 'action_stats': {'symbol': 'HDIT.JK', 'dividends': 0, 'splits': 0, 'total': 0, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'IOTF.JK', 'price_stats': {'eod_records': 717, 'intraday_records': 0, 'total_records': 717}, 'action_stats': {'symbol': 'IOTF.JK', 'dividends': 0, 'splits': 0, 'total': 0, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'IRSX.JK', 'price_stats': {'eod_records': 914, 'intraday_records': 0, 'total_records': 914}, 'action_stats': {'symbol': 'IRSX.JK', 'dividends': 0, 'splits': 0, 'total': 0, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'JATI.JK', 'price_stats': {'eod_records': 843, 'intraday_records': 0, 'total_records': 843}, 'action_stats': {'symbol': 'JATI.JK', 'dividends': 2, 'splits': 0, 'total': 2, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'KIOS.JK', 'price_stats': {'eod_records': 2597, 'intraday_records': 0, 'total_records': 2597}, 'action_stats': {'symbol': 'KIOS.JK', 'dividends': 0, 'splits': 0, 'total': 0, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'KREN.JK', 'price_stats': {'eod_records': 7380, 'intraday_records': 0, 'total_records': 7380}, 'action_stats': {'symbol': 'KREN.JK', 'dividends': 10, 'splits': 3, 'total': 13, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'LUCK.JK', 'price_stats': {'eod_records': 2225, 'intraday_records': 0, 'total_records': 2225}, 'action_stats': {'symbol': 'LUCK.JK', 'dividends': 1, 'splits': 0, 'total': 1, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'MCAS.JK', 'price_stats': {'eod_records': 2573, 'intraday_records': 0, 'total_records': 2573}, 'action_stats': {'symbol': 'MCAS.JK', 'dividends': 0, 'splits': 0, 'total': 0, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'MENN.JK', 'price_stats': {'eod_records': 854, 'intraday_records': 0, 'total_records': 854}, 'action_stats': {'symbol': 'MENN.JK', 'dividends': 0, 'splits': 0, 'total': 0, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'MLPT.JK', 'price_stats': {'eod_records': 3909, 'intraday_records': 0, 'total_records': 3909}, 'action_stats': {'symbol': 'MLPT.JK', 'dividends': 16, 'splits': 0, 'total': 16, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'MPIX.JK', 'price_stats': {'eod_records': 610, 'intraday_records': 0, 'total_records': 610}, 'action_stats': {'symbol': 'MPIX.JK', 'dividends': 1, 'splits': 0, 'total': 1, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'MSTI.JK', 'price_stats': {'eod_records': 688, 'intraday_records': 0, 'total_records': 688}, 'action_stats': {'symbol': 'MSTI.JK', 'dividends': 3, 'splits': 0, 'total': 3, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'MTDL.JK', 'price_stats': {'eod_records': 8753, 'intraday_records': 0, 'total_records': 8753}, 'action_stats': {'symbol': 'MTDL.JK', 'dividends': 24, 'splits': 5, 'total': 29, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'NFCX.JK', 'price_stats': {'eod_records': 2348, 'intraday_records': 0, 'total_records': 2348}, 'action_stats': {'symbol': 'NFCX.JK', 'dividends': 0, 'splits': 0, 'total': 0, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'NINE.JK', 'price_stats': {'eod_records': 970, 'intraday_records': 0, 'total_records': 970}, 'action_stats': {'symbol': 'NINE.JK', 'dividends': 0, 'splits': 0, 'total': 0, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'PGJO.JK', 'price_stats': {'eod_records': 1857, 'intraday_records': 0, 'total_records': 1857}, 'action_stats': {'symbol': 'PGJO.JK', 'dividends': 0, 'splits': 0, 'total': 0, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'PTSN.JK', 'price_stats': {'eod_records': 5659, 'intraday_records': 0, 'total_records': 5659}, 'action_stats': {'symbol': 'PTSN.JK', 'dividends': 4, 'splits': 1, 'total': 5, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'RUNS.JK', 'price_stats': {'eod_records': 1356, 'intraday_records': 0, 'total_records': 1356}, 'action_stats': {'symbol': 'RUNS.JK', 'dividends': 1, 'splits': 0, 'total': 1, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'TFAS.JK', 'price_stats': {'eod_records': 1964, 'intraday_records': 0, 'total_records': 1964}, 'action_stats': {'symbol': 'TFAS.JK', 'dividends': 0, 'splits': 0, 'total': 0, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'TOSK.JK', 'price_stats': {'eod_records': 610, 'intraday_records': 0, 'total_records': 610}, 'action_stats': {'symbol': 'TOSK.JK', 'dividends': 1, 'splits': 0, 'total': 1, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'TRON.JK', 'price_stats': {'eod_records': 888, 'intraday_records': 0, 'total_records': 888}, 'action_stats': {'symbol': 'TRON.JK', 'dividends': 0, 'splits': 0, 'total': 0, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'UVCR.JK', 'price_stats': {'eod_records': 1393, 'intraday_records': 0, 'total_records': 1393}, 'action_stats': {'symbol': 'UVCR.JK', 'dividends': 3, 'splits': 0, 'total': 3, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'WGSH.JK', 'price_stats': {'eod_records': 1278, 'intraday_records': 0, 'total_records': 1278}, 'action_stats': {'symbol': 'WGSH.JK', 'dividends': 4, 'splits': 0, 'total': 4, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'WIFI.JK', 'price_stats': {'eod_records': 1568, 'intraday_records': 0, 'total_records': 1568}, 'action_stats': {'symbol': 'WIFI.JK', 'dividends': 2, 'splits': 0, 'total': 2, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'WIRG.JK', 'price_stats': {'eod_records': 1176, 'intraday_records': 0, 'total_records': 1176}, 'action_stats': {'symbol': 'WIRG.JK', 'dividends': 0, 'splits': 0, 'total': 0, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'ZYRX.JK', 'price_stats': {'eod_records': 1492, 'intraday_records': 0, 'total_records': 1492}, 'action_stats': {'symbol': 'ZYRX.JK', 'dividends': 4, 'splits': 0, 'total': 4, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'ACST.JK', 'price_stats': {'eod_records': 3922, 'intraday_records': 0, 'total_records': 3922}, 'action_stats': {'symbol': 'ACST.JK', 'dividends': 10, 'splits': 0, 'total': 10, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'ADHI.JK', 'price_stats': {'eod_records': 6820, 'intraday_records': 0, 'total_records': 6820}, 'action_stats': {'symbol': 'ADHI.JK', 'dividends': 17, 'splits': 0, 'total': 17, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'BDKR.JK', 'price_stats': {'eod_records': 892, 'intraday_records': 0, 'total_records': 892}, 'action_stats': {'symbol': 'BDKR.JK', 'dividends': 2, 'splits': 0, 'total': 2, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'BUKK.JK', 'price_stats': {'eod_records': 5032, 'intraday_records': 0, 'total_records': 5032}, 'action_stats': {'symbol': 'BUKK.JK', 'dividends': 1, 'splits': 0, 'total': 1, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'CASS.JK', 'price_stats': {'eod_records': 2360, 'intraday_records': 0, 'total_records': 2360}, 'action_stats': {'symbol': 'CASS.JK', 'dividends': 7, 'splits': 0, 'total': 7, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'CMNP.JK', 'price_stats': {'eod_records': 9370, 'intraday_records': 0, 'total_records': 9370}, 'action_stats': {'symbol': 'CMNP.JK', 'dividends': 9, 'splits': 2, 'total': 11, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'DGIK.JK', 'price_stats': {'eod_records': 5624, 'intraday_records': 0, 'total_records': 5624}, 'action_stats': {'symbol': 'DGIK.JK', 'dividends': 7, 'splits': 0, 'total': 7, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'EXCL.JK', 'price_stats': {'eod_records': 6326, 'intraday_records': 0, 'total_records': 6326}, 'action_stats': {'symbol': 'EXCL.JK', 'dividends': 13, 'splits': 0, 'total': 13, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'FIMP.JK', 'price_stats': {'eod_records': 1482, 'intraday_records': 0, 'total_records': 1482}, 'action_stats': {'symbol': 'FIMP.JK', 'dividends': 0, 'splits': 0, 'total': 0, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'GHON.JK', 'price_stats': {'eod_records': 2432, 'intraday_records': 0, 'total_records': 2432}, 'action_stats': {'symbol': 'GHON.JK', 'dividends': 7, 'splits': 0, 'total': 7, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'GOLD.JK', 'price_stats': {'eod_records': 2358, 'intraday_records': 0, 'total_records': 2358}, 'action_stats': {'symbol': 'GOLD.JK', 'dividends': 0, 'splits': 0, 'total': 0, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'HADE.JK', 'price_stats': {'eod_records': 6796, 'intraday_records': 0, 'total_records': 6796}, 'action_stats': {'symbol': 'HADE.JK', 'dividends': 0, 'splits': 1, 'total': 1, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'HGII.JK', 'price_stats': {'eod_records': 336, 'intraday_records': 0, 'total_records': 336}, 'action_stats': {'symbol': 'HGII.JK', 'dividends': 1, 'splits': 0, 'total': 1, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'IBST.JK', 'price_stats': {'eod_records': 4174, 'intraday_records': 0, 'total_records': 4174}, 'action_stats': {'symbol': 'IBST.JK', 'dividends': 1, 'splits': 0, 'total': 1, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'IDPR.JK', 'price_stats': {'eod_records': 3164, 'intraday_records': 0, 'total_records': 3164}, 'action_stats': {'symbol': 'IDPR.JK', 'dividends': 9, 'splits': 0, 'total': 9, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'INET.JK', 'price_stats': {'eod_records': 782, 'intraday_records': 0, 'total_records': 782}, 'action_stats': {'symbol': 'INET.JK', 'dividends': 1, 'splits': 0, 'total': 1, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'IPCC.JK', 'price_stats': {'eod_records': 2351, 'intraday_records': 0, 'total_records': 2351}, 'action_stats': {'symbol': 'IPCC.JK', 'dividends': 11, 'splits': 0, 'total': 11, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'IPCM.JK', 'price_stats': {'eod_records': 2528, 'intraday_records': 0, 'total_records': 2528}, 'action_stats': {'symbol': 'IPCM.JK', 'dividends': 15, 'splits': 0, 'total': 15, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'ISAT.JK', 'price_stats': {'eod_records': 9351, 'intraday_records': 0, 'total_records': 9351}, 'action_stats': {'symbol': 'ISAT.JK', 'dividends': 27, 'splits': 1, 'total': 28, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'JAST.JK', 'price_stats': {'eod_records': 2074, 'intraday_records': 0, 'total_records': 2074}, 'action_stats': {'symbol': 'JAST.JK', 'dividends': 0, 'splits': 0, 'total': 0, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'JKON.JK', 'price_stats': {'eod_records': 5636, 'intraday_records': 0, 'total_records': 5636}, 'action_stats': {'symbol': 'JKON.JK', 'dividends': 16, 'splits': 1, 'total': 17, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'JSMR.JK', 'price_stats': {'eod_records': 5657, 'intraday_records': 0, 'total_records': 5657}, 'action_stats': {'symbol': 'JSMR.JK', 'dividends': 16, 'splits': 0, 'total': 16, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'KARW.JK', 'price_stats': {'eod_records': 8856, 'intraday_records': 0, 'total_records': 8856}, 'action_stats': {'symbol': 'KARW.JK', 'dividends': 0, 'splits': 0, 'total': 0, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'KEEN.JK', 'price_stats': {'eod_records': 1977, 'intraday_records': 0, 'total_records': 1977}, 'action_stats': {'symbol': 'KEEN.JK', 'dividends': 6, 'splits': 0, 'total': 6, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'KETR.JK', 'price_stats': {'eod_records': 992, 'intraday_records': 0, 'total_records': 992}, 'action_stats': {'symbol': 'KETR.JK', 'dividends': 0, 'splits': 0, 'total': 0, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'KOKA.JK', 'price_stats': {'eod_records': 713, 'intraday_records': 0, 'total_records': 713}, 'action_stats': {'symbol': 'KOKA.JK', 'dividends': 0, 'splits': 0, 'total': 0, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'KRYA.JK', 'price_stats': {'eod_records': 1087, 'intraday_records': 0, 'total_records': 1087}, 'action_stats': {'symbol': 'KRYA.JK', 'dividends': 1, 'splits': 0, 'total': 1, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'LCKM.JK', 'price_stats': {'eod_records': 2506, 'intraday_records': 0, 'total_records': 2506}, 'action_stats': {'symbol': 'LCKM.JK', 'dividends': 5, 'splits': 0, 'total': 5, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'MANG.JK', 'price_stats': {'eod_records': 0, 'intraday_records': 0, 'total_records': 0}, 'action_stats': {'symbol': 'MANG.JK', 'dividends': 0, 'splits': 0, 'total': 0, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'META.JK', 'price_stats': {'eod_records': 6626, 'intraday_records': 0, 'total_records': 6626}, 'action_stats': {'symbol': 'META.JK', 'dividends': 5, 'splits': 1, 'total': 6, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'MORA.JK', 'price_stats': {'eod_records': 1075, 'intraday_records': 0, 'total_records': 1075}, 'action_stats': {'symbol': 'MORA.JK', 'dividends': 0, 'splits': 0, 'total': 0, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'MPOW.JK', 'price_stats': {'eod_records': 2678, 'intraday_records': 0, 'total_records': 2678}, 'action_stats': {'symbol': 'MPOW.JK', 'dividends': 0, 'splits': 0, 'total': 0, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'MTEL.JK', 'price_stats': {'eod_records': 1291, 'intraday_records': 0, 'total_records': 1291}, 'action_stats': {'symbol': 'MTEL.JK', 'dividends': 4, 'splits': 0, 'total': 4, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'NRCA.JK', 'price_stats': {'eod_records': 3919, 'intraday_records': 0, 'total_records': 3919}, 'action_stats': {'symbol': 'NRCA.JK', 'dividends': 13, 'splits': 0, 'total': 13, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'PBSA.JK', 'price_stats': {'eod_records': 2921, 'intraday_records': 0, 'total_records': 2921}, 'action_stats': {'symbol': 'PBSA.JK', 'dividends': 12, 'splits': 1, 'total': 13, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'PGEO.JK', 'price_stats': {'eod_records': 899, 'intraday_records': 0, 'total_records': 899}, 'action_stats': {'symbol': 'PGEO.JK', 'dividends': 3, 'splits': 0, 'total': 3, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'PORT.JK', 'price_stats': {'eod_records': 2772, 'intraday_records': 0, 'total_records': 2772}, 'action_stats': {'symbol': 'PORT.JK', 'dividends': 0, 'splits': 0, 'total': 0, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'POWR.JK', 'price_stats': {'eod_records': 3007, 'intraday_records': 0, 'total_records': 3007}, 'action_stats': {'symbol': 'POWR.JK', 'dividends': 19, 'splits': 0, 'total': 19, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'PPRE.JK', 'price_stats': {'eod_records': 2553, 'intraday_records': 0, 'total_records': 2553}, 'action_stats': {'symbol': 'PPRE.JK', 'dividends': 5, 'splits': 0, 'total': 5, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'PTPP.JK', 'price_stats': {'eod_records': 4967, 'intraday_records': 0, 'total_records': 4967}, 'action_stats': {'symbol': 'PTPP.JK', 'dividends': 11, 'splits': 0, 'total': 11, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'PTPW.JK', 'price_stats': {'eod_records': 1840, 'intraday_records': 0, 'total_records': 1840}, 'action_stats': {'symbol': 'PTPW.JK', 'dividends': 2, 'splits': 0, 'total': 2, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'RONY.JK', 'price_stats': {'eod_records': 1785, 'intraday_records': 0, 'total_records': 1785}, 'action_stats': {'symbol': 'RONY.JK', 'dividends': 0, 'splits': 0, 'total': 0, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'SMKM.JK', 'price_stats': {'eod_records': 1199, 'intraday_records': 0, 'total_records': 1199}, 'action_stats': {'symbol': 'SMKM.JK', 'dividends': 2, 'splits': 0, 'total': 2, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'SSIA.JK', 'price_stats': {'eod_records': 8867, 'intraday_records': 0, 'total_records': 8867}, 'action_stats': {'symbol': 'SSIA.JK', 'dividends': 12, 'splits': 1, 'total': 13, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'SUPR.JK', 'price_stats': {'eod_records': 4452, 'intraday_records': 0, 'total_records': 4452}, 'action_stats': {'symbol': 'SUPR.JK', 'dividends': 0, 'splits': 1, 'total': 1, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'TAMA.JK', 'price_stats': {'eod_records': 1838, 'intraday_records': 0, 'total_records': 1838}, 'action_stats': {'symbol': 'TAMA.JK', 'dividends': 0, 'splits': 0, 'total': 0, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'TLKM.JK', 'price_stats': {'eod_records': 9345, 'intraday_records': 0, 'total_records': 9345}, 'action_stats': {'symbol': 'TLKM.JK', 'dividends': 29, 'splits': 1, 'total': 30, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'TOTL.JK', 'price_stats': {'eod_records': 6069, 'intraday_records': 0, 'total_records': 6069}, 'action_stats': {'symbol': 'TOTL.JK', 'dividends': 20, 'splits': 1, 'total': 21, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'WEGE.JK', 'price_stats': {'eod_records': 2548, 'intraday_records': 0, 'total_records': 2548}, 'action_stats': {'symbol': 'WEGE.JK', 'dividends': 8, 'splits': 0, 'total': 8, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'AKSI.JK', 'price_stats': {'eod_records': 6638, 'intraday_records': 0, 'total_records': 6638}, 'action_stats': {'symbol': 'AKSI.JK', 'dividends': 2, 'splits': 0, 'total': 2, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'BIRD.JK', 'price_stats': {'eod_records': 3504, 'intraday_records': 0, 'total_records': 3504}, 'action_stats': {'symbol': 'BIRD.JK', 'dividends': 10, 'splits': 0, 'total': 10, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'BLTA.JK', 'price_stats': {'eod_records': 9390, 'intraday_records': 0, 'total_records': 9390}, 'action_stats': {'symbol': 'BLTA.JK', 'dividends': 8, 'splits': 1, 'total': 9, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'CMPP.JK', 'price_stats': {'eod_records': 3148, 'intraday_records': 0, 'total_records': 3148}, 'action_stats': {'symbol': 'CMPP.JK', 'dividends': 3, 'splits': 1, 'total': 4, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'ELPI.JK', 'price_stats': {'eod_records': 1074, 'intraday_records': 0, 'total_records': 1074}, 'action_stats': {'symbol': 'ELPI.JK', 'dividends': 3, 'splits': 0, 'total': 3, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'GIAA.JK', 'price_stats': {'eod_records': 4656, 'intraday_records': 0, 'total_records': 4656}, 'action_stats': {'symbol': 'GIAA.JK', 'dividends': 0, 'splits': 0, 'total': 0, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'GTRA.JK', 'price_stats': {'eod_records': 871, 'intraday_records': 0, 'total_records': 871}, 'action_stats': {'symbol': 'GTRA.JK', 'dividends': 1, 'splits': 0, 'total': 1, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'HAIS.JK', 'price_stats': {'eod_records': 1362, 'intraday_records': 0, 'total_records': 1362}, 'action_stats': {'symbol': 'HAIS.JK', 'dividends': 4, 'splits': 0, 'total': 4, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'HATM.JK', 'price_stats': {'eod_records': 1087, 'intraday_records': 0, 'total_records': 1087}, 'action_stats': {'symbol': 'HATM.JK', 'dividends': 2, 'splits': 0, 'total': 2, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'JAYA.JK', 'price_stats': {'eod_records': 2149, 'intraday_records': 0, 'total_records': 2149}, 'action_stats': {'symbol': 'JAYA.JK', 'dividends': 8, 'splits': 0, 'total': 8, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'KLAS.JK', 'price_stats': {'eod_records': 815, 'intraday_records': 0, 'total_records': 815}, 'action_stats': {'symbol': 'KLAS.JK', 'dividends': 2, 'splits': 1, 'total': 3, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'LAJU.JK', 'price_stats': {'eod_records': 924, 'intraday_records': 0, 'total_records': 924}, 'action_stats': {'symbol': 'LAJU.JK', 'dividends': 3, 'splits': 0, 'total': 3, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'LOPI.JK', 'price_stats': {'eod_records': 713, 'intraday_records': 0, 'total_records': 713}, 'action_stats': {'symbol': 'LOPI.JK', 'dividends': 0, 'splits': 0, 'total': 0, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'LRNA.JK', 'price_stats': {'eod_records': 3530, 'intraday_records': 0, 'total_records': 3530}, 'action_stats': {'symbol': 'LRNA.JK', 'dividends': 0, 'splits': 0, 'total': 0, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'MIRA.JK', 'price_stats': {'eod_records': 8475, 'intraday_records': 0, 'total_records': 8475}, 'action_stats': {'symbol': 'MIRA.JK', 'dividends': 0, 'splits': 1, 'total': 1, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'NELY.JK', 'price_stats': {'eod_records': 4137, 'intraday_records': 0, 'total_records': 4137}, 'action_stats': {'symbol': 'NELY.JK', 'dividends': 18, 'splits': 0, 'total': 18, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'PPGL.JK', 'price_stats': {'eod_records': 1703, 'intraday_records': 0, 'total_records': 1703}, 'action_stats': {'symbol': 'PPGL.JK', 'dividends': 12, 'splits': 0, 'total': 12, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'PURA.JK', 'price_stats': {'eod_records': 1849, 'intraday_records': 0, 'total_records': 1849}, 'action_stats': {'symbol': 'PURA.JK', 'dividends': 0, 'splits': 0, 'total': 0, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'SAFE.JK', 'price_stats': {'eod_records': 9217, 'intraday_records': 0, 'total_records': 9217}, 'action_stats': {'symbol': 'SAFE.JK', 'dividends': 0, 'splits': 0, 'total': 0, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'SAPX.JK', 'price_stats': {'eod_records': 2274, 'intraday_records': 0, 'total_records': 2274}, 'action_stats': {'symbol': 'SAPX.JK', 'dividends': 1, 'splits': 0, 'total': 1, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'SMDR.JK', 'price_stats': {'eod_records': 7807, 'intraday_records': 0, 'total_records': 7807}, 'action_stats': {'symbol': 'SMDR.JK', 'dividends': 28, 'splits': 2, 'total': 30, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'TAXI.JK', 'price_stats': {'eod_records': 4118, 'intraday_records': 0, 'total_records': 4118}, 'action_stats': {'symbol': 'TAXI.JK', 'dividends': 2, 'splits': 0, 'total': 2, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'TMAS.JK', 'price_stats': {'eod_records': 6804, 'intraday_records': 0, 'total_records': 6804}, 'action_stats': {'symbol': 'TMAS.JK', 'dividends': 13, 'splits': 3, 'total': 16, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'TNCA.JK', 'price_stats': {'eod_records': 2361, 'intraday_records': 0, 'total_records': 2361}, 'action_stats': {'symbol': 'TNCA.JK', 'dividends': 0, 'splits': 0, 'total': 0, 'success': True, 'error': None}, 'success': True, 'error': None}
{'symbol': 'TRUK.JK', 'price_stats': {'eod_records': 2392, 'intraday_records': 0, 'total_records': 2392}, 'action_stats': {'symbol': 'TRUK.JK', 'dividends': 0, 'splits': 0, 'total': 0, 'success': True, 'error': None}, 'success': True, 'error': None}
